date,time,charging_power_kW,meter_id
1,1,0,1064
1,2,0,1064
1,3,0,1064
1,4,0,1064
1,5,0,1064
1,6,0,1064
1,7,0,1064
1,8,0,1064
1,9,0,1064
1,10,0,1064
1,11,0,1064
1,12,0,1064
1,13,0,1064
1,14,0,1064
1,15,0,1064
1,16,0,1064
1,17,0,1064
1,18,0,1064
1,19,0,1064
1,20,0,1064
1,21,0,1064
1,22,0,1064
1,23,0,1064
1,24,0,1064
1,25,0,1064
1,26,0,1064
1,27,0,1064
1,28,0,1064
1,29,0,1064
1,30,0,1064
1,31,0,1064
1,32,0,1064
1,33,0,1064
1,34,0,1064
1,35,0,1064
1,36,0,1064
1,37,0,1064
1,38,0,1064
1,39,0,1064
1,40,0,1064
1,41,0,1064
1,42,0,1064
1,43,0,1064
1,44,0,1064
1,45,0,1064
1,46,0,1064
1,47,0,1064
1,48,0,1064
1,49,0,1064
1,50,0,1064
1,51,0,1064
1,52,0,1064
1,53,0,1064
1,54,0,1064
1,55,0,1064
1,56,0,1064
1,57,0,1064
1,58,0,1064
1,59,0,1064
1,60,0,1064
1,61,0,1064
1,62,0,1064
1,63,0,1064
1,64,0,1064
1,65,0,1064
1,66,0,1064
1,67,0,1064
1,68,0,1064
1,69,0,1064
1,70,0,1064
1,71,0,1064
1,72,0,1064
1,73,0,1064
1,74,0,1064
1,75,0,1064
1,76,0,1064
1,77,0,1064
1,78,0,1064
1,79,0,1064
1,80,0,1064
1,81,0,1064
1,82,0,1064
1,83,0,1064
1,84,0,1064
1,85,0,1064
1,86,0,1064
1,87,0,1064
1,88,0,1064
1,89,0,1064
1,90,0,1064
1,91,0,1064
1,92,11,1064
1,93,11,1064
1,94,11,1064
1,95,11,1064
1,96,11,1064
2,1,11,1064
2,2,11,1064
2,3,11,1064
2,4,11,1064
2,5,11,1064
2,6,11,1064
2,7,0,1064
2,8,0,1064
2,9,0,1064
2,10,0,1064
2,11,0,1064
2,12,0,1064
2,13,0,1064
2,14,0,1064
2,15,0,1064
2,16,0,1064
2,17,0,1064
2,18,0,1064
2,19,0,1064
2,20,0,1064
2,21,0,1064
2,22,0,1064
2,23,0,1064
2,24,0,1064
2,25,0,1064
2,26,0,1064
2,27,0,1064
2,28,0,1064
2,29,0,1064
2,30,0,1064
2,31,0,1064
2,32,0,1064
2,33,0,1064
2,34,0,1064
2,35,0,1064
2,36,0,1064
2,37,0,1064
2,38,0,1064
2,39,0,1064
2,40,0,1064
2,41,0,1064
2,42,0,1064
2,43,0,1064
2,44,0,1064
2,45,0,1064
2,46,0,1064
2,47,0,1064
2,48,0,1064
