date,time,charging_power_kW,meter_id
1,1,0,1168
1,2,0,1168
1,3,0,1168
1,4,0,1168
1,5,0,1168
1,6,0,1168
1,7,0,1168
1,8,0,1168
1,9,0,1168
1,10,0,1168
1,11,0,1168
1,12,0,1168
1,13,0,1168
1,14,0,1168
1,15,0,1168
1,16,0,1168
1,17,0,1168
1,18,0,1168
1,19,0,1168
1,20,0,1168
1,21,0,1168
1,22,0,1168
1,23,0,1168
1,24,0,1168
1,25,0,1168
1,26,0,1168
1,27,0,1168
1,28,0,1168
1,29,0,1168
1,30,0,1168
1,31,0,1168
1,32,0,1168
1,33,0,1168
1,34,0,1168
1,35,0,1168
1,36,0,1168
1,37,0,1168
1,38,0,1168
1,39,0,1168
1,40,0,1168
1,41,0,1168
1,42,0,1168
1,43,0,1168
1,44,0,1168
1,45,0,1168
1,46,0,1168
1,47,0,1168
1,48,0,1168
1,49,0,1168
1,50,0,1168
1,51,0,1168
1,52,0,1168
1,53,0,1168
1,54,0,1168
1,55,0,1168
1,56,0,1168
1,57,0,1168
1,58,0,1168
1,59,0,1168
1,60,0,1168
1,61,0,1168
1,62,0,1168
1,63,0,1168
1,64,0,1168
1,65,0,1168
1,66,0,1168
1,67,0,1168
1,68,0,1168
1,69,0,1168
1,70,0,1168
1,71,0,1168
1,72,0,1168
1,73,0,1168
1,74,0,1168
1,75,0,1168
1,76,0,1168
1,77,0,1168
1,78,0,1168
1,79,0,1168
1,80,0,1168
1,81,0,1168
1,82,0,1168
1,83,0,1168
1,84,0,1168
1,85,0,1168
1,86,0,1168
1,87,0,1168
1,88,0,1168
1,89,0,1168
1,90,0,1168
1,91,11,1168
1,92,11,1168
1,93,11,1168
1,94,11,1168
1,95,0,1168
1,96,0,1168
2,1,0,1168
2,2,0,1168
2,3,0,1168
2,4,0,1168
2,5,0,1168
2,6,0,1168
2,7,0,1168
2,8,0,1168
2,9,0,1168
2,10,0,1168
2,11,0,1168
2,12,0,1168
2,13,0,1168
2,14,0,1168
2,15,0,1168
2,16,0,1168
2,17,0,1168
2,18,0,1168
2,19,0,1168
2,20,0,1168
2,21,0,1168
2,22,0,1168
2,23,0,1168
2,24,0,1168
2,25,0,1168
2,26,0,1168
2,27,0,1168
2,28,0,1168
2,29,0,1168
2,30,0,1168
2,31,0,1168
2,32,0,1168
2,33,0,1168
2,34,0,1168
2,35,0,1168
2,36,0,1168
2,37,0,1168
2,38,0,1168
2,39,0,1168
2,40,0,1168
2,41,0,1168
2,42,0,1168
2,43,0,1168
2,44,0,1168
2,45,0,1168
2,46,0,1168
2,47,0,1168
2,48,0,1168
2,49,0,1168
2,50,0,1168
2,51,0,1168
2,52,0,1168
2,53,0,1168
2,54,0,1168
2,55,0,1168
2,56,0,1168
2,57,0,1168
2,58,11,1168
2,59,11,1168
2,60,0,1168
2,61,0,1168
2,62,0,1168
2,63,0,1168
2,64,0,1168
2,65,0,1168
2,66,0,1168
2,67,0,1168
2,68,0,1168
2,69,0,1168
2,70,0,1168
2,71,0,1168
2,72,0,1168
2,73,0,1168
2,74,0,1168
2,75,0,1168
2,76,0,1168
2,77,0,1168
2,78,0,1168
2,79,0,1168
2,80,0,1168
2,81,0,1168
2,82,0,1168
2,83,0,1168
2,84,0,1168
2,85,0,1168
