date,time,charging_power_kW,meter_id
1,1,0,1141
1,2,0,1141
1,3,0,1141
1,4,0,1141
1,5,0,1141
1,6,0,1141
1,7,0,1141
1,8,0,1141
1,9,0,1141
1,10,0,1141
1,11,0,1141
1,12,0,1141
1,13,0,1141
1,14,0,1141
1,15,0,1141
1,16,0,1141
1,17,0,1141
1,18,0,1141
1,19,0,1141
1,20,0,1141
1,21,0,1141
1,22,0,1141
1,23,0,1141
1,24,0,1141
1,25,0,1141
1,26,0,1141
1,27,0,1141
1,28,0,1141
1,29,0,1141
1,30,0,1141
1,31,0,1141
1,32,0,1141
1,33,0,1141
1,34,0,1141
1,35,0,1141
1,36,0,1141
1,37,0,1141
1,38,0,1141
1,39,0,1141
1,40,0,1141
1,41,0,1141
1,42,0,1141
1,43,0,1141
1,44,0,1141
1,45,0,1141
1,46,0,1141
1,47,0,1141
1,48,0,1141
1,49,0,1141
1,50,0,1141
1,51,0,1141
1,52,0,1141
1,53,0,1141
1,54,0,1141
1,55,0,1141
1,56,0,1141
1,57,0,1141
1,58,0,1141
1,59,0,1141
1,60,0,1141
1,61,0,1141
1,62,0,1141
1,63,0,1141
1,64,0,1141
1,65,0,1141
1,66,0,1141
1,67,0,1141
1,68,0,1141
1,69,0,1141
1,70,0,1141
1,71,0,1141
1,72,0,1141
1,73,0,1141
1,74,0,1141
1,75,0,1141
1,76,0,1141
1,77,0,1141
1,78,0,1141
1,79,0,1141
1,80,0,1141
1,81,0,1141
1,82,0,1141
1,83,0,1141
1,84,0,1141
1,85,0,1141
1,86,0,1141
1,87,0,1141
1,88,0,1141
1,89,22,1141
1,90,22,1141
1,91,22,1141
1,92,22,1141
1,93,0,1141
1,94,0,1141
1,95,0,1141
1,96,0,1141
2,1,0,1141
2,2,0,1141
2,3,0,1141
2,4,0,1141
2,5,0,1141
2,6,0,1141
2,7,0,1141
2,8,0,1141
2,9,0,1141
2,10,0,1141
2,11,0,1141
2,12,0,1141
2,13,0,1141
2,14,0,1141
2,15,0,1141
2,16,0,1141
2,17,0,1141
2,18,0,1141
2,19,0,1141
2,20,0,1141
2,21,0,1141
2,22,0,1141
2,23,0,1141
2,24,0,1141
2,25,0,1141
2,26,0,1141
2,27,0,1141
2,28,0,1141
2,29,0,1141
2,30,0,1141
2,31,0,1141
2,32,0,1141
2,33,0,1141
2,34,0,1141
2,35,0,1141
2,36,0,1141
2,37,0,1141
2,38,0,1141
2,39,0,1141
2,40,0,1141
2,41,0,1141
2,42,0,1141
2,43,0,1141
2,44,0,1141
2,45,22,1141
2,46,22,1141
2,47,22,1141
2,48,0,1141
2,49,0,1141
2,50,0,1141
2,51,0,1141
2,52,0,1141
2,53,0,1141
2,54,0,1141
2,55,0,1141
2,56,0,1141
2,57,0,1141
2,58,0,1141
2,59,0,1141
2,60,0,1141
2,61,0,1141
2,62,0,1141
2,63,0,1141
2,64,0,1141
2,65,0,1141
2,66,0,1141
2,67,0,1141
2,68,0,1141
2,69,0,1141
2,70,0,1141
2,71,0,1141
2,72,0,1141
2,73,0,1141
2,74,0,1141
2,75,0,1141
2,76,0,1141
2,77,0,1141
2,78,0,1141
2,79,0,1141
2,80,0,1141
2,81,0,1141
