date,time,charging_power_kW,meter_id
1,1,0,1028
1,2,0,1028
1,3,0,1028
1,4,0,1028
1,5,0,1028
1,6,0,1028
1,7,0,1028
1,8,0,1028
1,9,0,1028
1,10,0,1028
1,11,0,1028
1,12,0,1028
1,13,0,1028
1,14,0,1028
1,15,0,1028
1,16,0,1028
1,17,0,1028
1,18,0,1028
1,19,0,1028
1,20,0,1028
1,21,0,1028
1,22,0,1028
1,23,0,1028
1,24,0,1028
1,25,0,1028
1,26,0,1028
1,27,0,1028
1,28,0,1028
1,29,0,1028
1,30,0,1028
1,31,0,1028
1,32,0,1028
1,33,0,1028
1,34,0,1028
1,35,0,1028
1,36,0,1028
1,37,22,1028
1,38,22,1028
1,39,22,1028
1,40,22,1028
1,41,22,1028
1,42,0,1028
1,43,0,1028
1,44,0,1028
1,45,0,1028
1,46,0,1028
1,47,0,1028
1,48,0,1028
1,49,0,1028
1,50,0,1028
1,51,0,1028
1,52,0,1028
1,53,0,1028
1,54,0,1028
1,55,0,1028
1,56,0,1028
1,57,0,1028
1,58,0,1028
1,59,0,1028
1,60,0,1028
1,61,0,1028
1,62,0,1028
1,63,0,1028
1,64,0,1028
1,65,0,1028
1,66,0,1028
1,67,0,1028
1,68,0,1028
1,69,0,1028
1,70,0,1028
1,71,0,1028
1,72,0,1028
1,73,0,1028
1,74,0,1028
1,75,0,1028
1,76,0,1028
1,77,0,1028
1,78,0,1028
1,79,0,1028
1,80,0,1028
1,81,0,1028
1,82,0,1028
1,83,0,1028
1,84,0,1028
1,85,0,1028
1,86,0,1028
1,87,0,1028
1,88,0,1028
1,89,0,1028
1,90,0,1028
1,91,0,1028
1,92,0,1028
1,93,0,1028
1,94,0,1028
1,95,0,1028
1,96,0,1028
2,1,0,1028
2,2,0,1028
2,3,0,1028
2,4,0,1028
2,5,0,1028
2,6,0,1028
2,7,0,1028
2,8,0,1028
2,9,0,1028
2,10,0,1028
2,11,0,1028
2,12,0,1028
2,13,0,1028
2,14,0,1028
2,15,0,1028
2,16,0,1028
2,17,0,1028
2,18,0,1028
2,19,0,1028
2,20,0,1028
2,21,0,1028
2,22,0,1028
2,23,0,1028
2,24,0,1028
2,25,0,1028
2,26,0,1028
2,27,0,1028
2,28,0,1028
2,29,0,1028
2,30,0,1028
2,31,0,1028
2,32,0,1028
2,33,0,1028
2,34,0,1028
2,35,0,1028
2,36,0,1028
2,37,0,1028
2,38,0,1028
2,39,0,1028
2,40,0,1028
2,41,0,1028
2,42,0,1028
2,43,0,1028
2,44,0,1028
2,45,0,1028
2,46,0,1028
2,47,0,1028
2,48,0,1028
2,49,0,1028
2,50,0,1028
2,51,0,1028
2,52,0,1028
2,53,0,1028
2,54,0,1028
2,55,0,1028
2,56,0,1028
2,57,0,1028
2,58,0,1028
2,59,0,1028
2,60,0,1028
2,61,0,1028
2,62,0,1028
2,63,0,1028
2,64,0,1028
2,65,0,1028
2,66,0,1028
2,67,0,1028
2,68,0,1028
2,69,0,1028
2,70,0,1028
2,71,0,1028
2,72,0,1028
2,73,0,1028
2,74,0,1028
2,75,0,1028
2,76,0,1028
2,77,0,1028
2,78,0,1028
2,79,0,1028
2,80,0,1028
2,81,0,1028
2,82,0,1028
2,83,0,1028
2,84,0,1028
2,85,0,1028
2,86,0,1028
2,87,0,1028
2,88,0,1028
