date,time,charging_power_kW,meter_id
1,1,0,1096
1,2,0,1096
1,3,0,1096
1,4,0,1096
1,5,0,1096
1,6,0,1096
1,7,0,1096
1,8,0,1096
1,9,0,1096
1,10,0,1096
1,11,0,1096
1,12,0,1096
1,13,0,1096
1,14,0,1096
1,15,0,1096
1,16,0,1096
1,17,0,1096
1,18,0,1096
1,19,0,1096
1,20,0,1096
1,21,0,1096
1,22,0,1096
1,23,0,1096
1,24,0,1096
1,25,0,1096
1,26,0,1096
1,27,0,1096
1,28,0,1096
1,29,0,1096
1,30,0,1096
1,31,0,1096
1,32,0,1096
1,33,0,1096
1,34,0,1096
1,35,0,1096
1,36,0,1096
1,37,0,1096
1,38,0,1096
1,39,0,1096
1,40,0,1096
1,41,0,1096
1,42,0,1096
1,43,0,1096
1,44,0,1096
1,45,0,1096
1,46,0,1096
1,47,0,1096
1,48,0,1096
1,49,0,1096
1,50,0,1096
1,51,0,1096
1,52,0,1096
1,53,0,1096
1,54,0,1096
1,55,0,1096
1,56,0,1096
1,57,0,1096
1,58,0,1096
1,59,0,1096
1,60,0,1096
1,61,0,1096
1,62,0,1096
1,63,0,1096
1,64,0,1096
1,65,0,1096
1,66,0,1096
1,67,0,1096
1,68,0,1096
1,69,0,1096
1,70,0,1096
1,71,0,1096
1,72,0,1096
1,73,0,1096
1,74,0,1096
1,75,0,1096
1,76,0,1096
1,77,0,1096
1,78,11,1096
1,79,11,1096
1,80,11,1096
1,81,11,1096
1,82,11,1096
1,83,11,1096
1,84,11,1096
1,85,11,1096
1,86,11,1096
1,87,11,1096
1,88,11,1096
1,89,0,1096
1,90,0,1096
1,91,0,1096
1,92,0,1096
1,93,0,1096
1,94,0,1096
1,95,0,1096
1,96,0,1096
2,1,0,1096
2,2,0,1096
2,3,0,1096
2,4,0,1096
2,5,0,1096
2,6,0,1096
2,7,0,1096
2,8,0,1096
2,9,0,1096
2,10,0,1096
2,11,0,1096
2,12,0,1096
2,13,0,1096
2,14,0,1096
2,15,0,1096
2,16,0,1096
2,17,0,1096
2,18,0,1096
2,19,0,1096
2,20,0,1096
2,21,0,1096
2,22,0,1096
2,23,0,1096
2,24,0,1096
2,25,0,1096
2,26,0,1096
2,27,0,1096
2,28,0,1096
2,29,0,1096
2,30,0,1096
2,31,0,1096
2,32,0,1096
2,33,0,1096
2,34,0,1096
2,35,0,1096
2,36,0,1096
2,37,0,1096
2,38,0,1096
2,39,0,1096
2,40,0,1096
2,41,0,1096
2,42,0,1096
2,43,0,1096
2,44,0,1096
2,45,0,1096
2,46,0,1096
2,47,0,1096
2,48,0,1096
2,49,0,1096
2,50,0,1096
2,51,0,1096
2,52,0,1096
2,53,0,1096
2,54,0,1096
2,55,0,1096
2,56,0,1096
2,57,0,1096
2,58,0,1096
2,59,0,1096
2,60,0,1096
2,61,0,1096
2,62,0,1096
2,63,0,1096
2,64,0,1096
2,65,0,1096
2,66,0,1096
2,67,0,1096
2,68,0,1096
2,69,0,1096
2,70,0,1096
2,71,0,1096
2,72,0,1096
2,73,0,1096
2,74,0,1096
2,75,0,1096
2,76,0,1096
2,77,11,1096
2,78,11,1096
2,79,11,1096
2,80,11,1096
2,81,11,1096
2,82,11,1096
2,83,11,1096
2,84,11,1096
2,85,11,1096
2,86,11,1096
2,87,0,1096
2,88,0,1096
2,89,0,1096
2,90,0,1096
2,91,0,1096
2,92,0,1096
2,93,0,1096
2,94,0,1096
2,95,0,1096
2,96,0,1096
3,1,0,1096
3,2,0,1096
3,3,0,1096
3,4,0,1096
3,5,0,1096
3,6,0,1096
3,7,0,1096
3,8,0,1096
3,9,0,1096
3,10,0,1096
3,11,0,1096
3,12,0,1096
3,13,0,1096
3,14,0,1096
3,15,0,1096
3,16,0,1096
3,17,0,1096
3,18,0,1096
3,19,0,1096
3,20,0,1096
3,21,0,1096
3,22,0,1096
3,23,0,1096
3,24,0,1096
3,25,0,1096
3,26,0,1096
3,27,0,1096
3,28,0,1096
3,29,0,1096
3,30,0,1096
3,31,0,1096
3,32,0,1096
3,33,0,1096
3,34,0,1096
3,35,0,1096
3,36,0,1096
3,37,0,1096
3,38,0,1096
3,39,0,1096
3,40,0,1096
3,41,0,1096
3,42,0,1096
3,43,0,1096
3,44,0,1096
3,45,0,1096
3,46,0,1096
3,47,0,1096
3,48,0,1096
3,49,0,1096
3,50,0,1096
3,51,0,1096
3,52,0,1096
3,53,0,1096
3,54,0,1096
3,55,0,1096
3,56,0,1096
3,57,0,1096
3,58,11,1096
3,59,11,1096
3,60,11,1096
3,61,11,1096
3,62,11,1096
3,63,0,1096
3,64,0,1096
3,65,0,1096
3,66,0,1096
3,67,0,1096
3,68,0,1096
3,69,0,1096
3,70,0,1096
3,71,0,1096
3,72,0,1096
3,73,0,1096
3,74,0,1096
3,75,0,1096
3,76,0,1096
3,77,0,1096
3,78,0,1096
3,79,0,1096
3,80,0,1096
3,81,0,1096
3,82,0,1096
3,83,0,1096
3,84,0,1096
3,85,0,1096
3,86,0,1096
3,87,0,1096
3,88,0,1096
3,89,0,1096
3,90,0,1096
3,91,0,1096
3,92,0,1096
3,93,0,1096
3,94,0,1096
3,95,0,1096
3,96,0,1096
4,1,0,1096
4,2,0,1096
4,3,0,1096
4,4,0,1096
4,5,0,1096
4,6,0,1096
4,7,0,1096
4,8,0,1096
4,9,0,1096
4,10,0,1096
4,11,0,1096
4,12,0,1096
4,13,0,1096
4,14,0,1096
4,15,0,1096
4,16,0,1096
4,17,0,1096
4,18,0,1096
4,19,0,1096
4,20,0,1096
4,21,0,1096
4,22,0,1096
4,23,0,1096
4,24,0,1096
4,25,0,1096
4,26,0,1096
4,27,0,1096
4,28,0,1096
4,29,0,1096
4,30,0,1096
4,31,0,1096
4,32,0,1096
4,33,0,1096
4,34,0,1096
4,35,0,1096
4,36,0,1096
4,37,0,1096
4,38,0,1096
4,39,0,1096
4,40,0,1096
4,41,0,1096
4,42,0,1096
4,43,0,1096
4,44,0,1096
4,45,0,1096
4,46,0,1096
4,47,0,1096
4,48,0,1096
4,49,0,1096
4,50,0,1096
4,51,0,1096
4,52,0,1096
4,53,0,1096
4,54,0,1096
4,55,0,1096
4,56,0,1096
4,57,0,1096
4,58,0,1096
4,59,0,1096
4,60,0,1096
4,61,0,1096
4,62,0,1096
4,63,0,1096
4,64,0,1096
4,65,0,1096
4,66,0,1096
4,67,0,1096
4,68,0,1096
4,69,0,1096
4,70,0,1096
4,71,0,1096
4,72,0,1096
4,73,0,1096
4,74,0,1096
4,75,0,1096
4,76,0,1096
4,77,0,1096
4,78,0,1096
