date,time,charging_power_kW,meter_id
1,1,0,1045
1,2,0,1045
1,3,0,1045
1,4,0,1045
1,5,0,1045
1,6,0,1045
1,7,0,1045
1,8,0,1045
1,9,0,1045
1,10,0,1045
1,11,0,1045
1,12,0,1045
1,13,0,1045
1,14,0,1045
1,15,0,1045
1,16,0,1045
1,17,0,1045
1,18,0,1045
1,19,0,1045
1,20,0,1045
1,21,0,1045
1,22,0,1045
1,23,0,1045
1,24,0,1045
1,25,0,1045
1,26,0,1045
1,27,0,1045
1,28,0,1045
1,29,0,1045
1,30,0,1045
1,31,0,1045
1,32,0,1045
1,33,0,1045
1,34,0,1045
1,35,0,1045
1,36,0,1045
1,37,0,1045
1,38,0,1045
1,39,0,1045
1,40,0,1045
1,41,0,1045
1,42,0,1045
1,43,0,1045
1,44,0,1045
1,45,0,1045
1,46,0,1045
1,47,0,1045
1,48,0,1045
1,49,0,1045
1,50,0,1045
1,51,0,1045
1,52,0,1045
1,53,0,1045
1,54,0,1045
1,55,0,1045
1,56,0,1045
1,57,0,1045
1,58,0,1045
1,59,0,1045
1,60,0,1045
1,61,0,1045
1,62,0,1045
1,63,0,1045
1,64,0,1045
1,65,0,1045
1,66,0,1045
1,67,0,1045
1,68,0,1045
1,69,0,1045
1,70,0,1045
1,71,0,1045
1,72,0,1045
1,73,11,1045
1,74,11,1045
1,75,11,1045
1,76,11,1045
1,77,11,1045
1,78,11,1045
1,79,11,1045
1,80,11,1045
1,81,11,1045
1,82,0,1045
1,83,0,1045
1,84,0,1045
1,85,0,1045
1,86,0,1045
1,87,0,1045
1,88,0,1045
1,89,0,1045
1,90,0,1045
1,91,0,1045
1,92,0,1045
1,93,0,1045
1,94,0,1045
1,95,0,1045
1,96,0,1045
2,1,0,1045
2,2,0,1045
2,3,0,1045
2,4,0,1045
2,5,0,1045
2,6,0,1045
2,7,0,1045
2,8,0,1045
2,9,0,1045
2,10,0,1045
2,11,0,1045
2,12,0,1045
2,13,0,1045
2,14,0,1045
2,15,0,1045
2,16,0,1045
2,17,0,1045
2,18,0,1045
2,19,0,1045
2,20,0,1045
2,21,0,1045
2,22,0,1045
2,23,0,1045
2,24,0,1045
2,25,0,1045
2,26,0,1045
2,27,0,1045
2,28,0,1045
2,29,0,1045
2,30,0,1045
2,31,0,1045
2,32,0,1045
2,33,0,1045
2,34,0,1045
2,35,0,1045
2,36,0,1045
2,37,0,1045
2,38,0,1045
2,39,0,1045
2,40,0,1045
2,41,0,1045
2,42,0,1045
2,43,0,1045
2,44,11,1045
2,45,11,1045
2,46,11,1045
2,47,11,1045
2,48,0,1045
2,49,0,1045
2,50,0,1045
2,51,0,1045
2,52,0,1045
2,53,0,1045
2,54,0,1045
2,55,0,1045
2,56,0,1045
2,57,0,1045
2,58,0,1045
2,59,0,1045
2,60,0,1045
2,61,0,1045
2,62,0,1045
2,63,0,1045
2,64,0,1045
2,65,0,1045
2,66,0,1045
2,67,0,1045
2,68,0,1045
2,69,0,1045
2,70,0,1045
2,71,0,1045
2,72,0,1045
2,73,0,1045
2,74,0,1045
2,75,0,1045
2,76,0,1045
2,77,0,1045
2,78,0,1045
2,79,0,1045
2,80,0,1045
2,81,0,1045
2,82,0,1045
2,83,0,1045
2,84,0,1045
2,85,0,1045
2,86,0,1045
2,87,0,1045
2,88,0,1045
2,89,0,1045
2,90,0,1045
2,91,0,1045
2,92,0,1045
2,93,0,1045
2,94,0,1045
2,95,0,1045
2,96,0,1045
3,1,0,1045
3,2,0,1045
3,3,0,1045
3,4,0,1045
3,5,0,1045
3,6,0,1045
3,7,0,1045
3,8,0,1045
3,9,0,1045
3,10,0,1045
3,11,0,1045
3,12,0,1045
3,13,0,1045
3,14,0,1045
3,15,0,1045
3,16,0,1045
3,17,0,1045
3,18,0,1045
3,19,0,1045
3,20,0,1045
3,21,0,1045
3,22,0,1045
3,23,0,1045
3,24,0,1045
3,25,0,1045
3,26,0,1045
3,27,0,1045
3,28,0,1045
3,29,0,1045
3,30,0,1045
3,31,0,1045
3,32,0,1045
3,33,0,1045
3,34,0,1045
3,35,0,1045
3,36,0,1045
3,37,0,1045
3,38,0,1045
3,39,0,1045
3,40,0,1045
3,41,0,1045
3,42,0,1045
3,43,0,1045
3,44,0,1045
3,45,0,1045
3,46,0,1045
3,47,0,1045
3,48,0,1045
3,49,0,1045
3,50,0,1045
3,51,0,1045
3,52,0,1045
3,53,0,1045
3,54,0,1045
3,55,0,1045
3,56,0,1045
3,57,0,1045
3,58,0,1045
3,59,0,1045
3,60,0,1045
3,61,0,1045
3,62,0,1045
3,63,0,1045
3,64,0,1045
3,65,0,1045
3,66,0,1045
3,67,0,1045
3,68,11,1045
3,69,11,1045
3,70,11,1045
3,71,11,1045
3,72,11,1045
3,73,11,1045
3,74,11,1045
3,75,11,1045
3,76,11,1045
3,77,11,1045
3,78,11,1045
3,79,11,1045
3,80,11,1045
3,81,11,1045
3,82,11,1045
3,83,11,1045
3,84,11,1045
3,85,11,1045
3,86,11,1045
3,87,11,1045
3,88,11,1045
3,89,11,1045
3,90,0,1045
3,91,0,1045
3,92,0,1045
3,93,0,1045
3,94,0,1045
3,95,0,1045
3,96,0,1045
4,1,0,1045
4,2,0,1045
4,3,0,1045
4,4,0,1045
4,5,0,1045
4,6,0,1045
4,7,0,1045
4,8,0,1045
4,9,0,1045
4,10,0,1045
4,11,0,1045
4,12,0,1045
4,13,0,1045
4,14,0,1045
4,15,0,1045
4,16,0,1045
4,17,0,1045
4,18,0,1045
4,19,0,1045
4,20,0,1045
4,21,0,1045
4,22,0,1045
4,23,0,1045
4,24,0,1045
4,25,0,1045
4,26,0,1045
4,27,0,1045
4,28,0,1045
4,29,0,1045
4,30,0,1045
4,31,0,1045
4,32,0,1045
4,33,0,1045
4,34,0,1045
4,35,0,1045
4,36,0,1045
4,37,0,1045
4,38,0,1045
4,39,0,1045
4,40,0,1045
4,41,0,1045
4,42,0,1045
4,43,0,1045
4,44,0,1045
4,45,0,1045
4,46,0,1045
4,47,0,1045
4,48,0,1045
4,49,0,1045
4,50,0,1045
4,51,0,1045
4,52,0,1045
4,53,0,1045
4,54,0,1045
4,55,0,1045
4,56,0,1045
4,57,0,1045
4,58,0,1045
4,59,0,1045
4,60,0,1045
4,61,0,1045
4,62,0,1045
4,63,0,1045
4,64,0,1045
4,65,0,1045
4,66,0,1045
4,67,0,1045
4,68,0,1045
4,69,0,1045
4,70,0,1045
4,71,0,1045
4,72,0,1045
4,73,0,1045
4,74,0,1045
4,75,0,1045
4,76,0,1045
4,77,0,1045
4,78,0,1045
4,79,0,1045
4,80,0,1045
4,81,0,1045
4,82,0,1045
4,83,0,1045
4,84,0,1045
4,85,0,1045
4,86,0,1045
4,87,11,1045
4,88,11,1045
4,89,11,1045
4,90,0,1045
4,91,0,1045
4,92,0,1045
4,93,0,1045
4,94,0,1045
4,95,0,1045
4,96,0,1045
5,1,0,1045
5,2,0,1045
5,3,0,1045
5,4,0,1045
5,5,0,1045
5,6,0,1045
5,7,0,1045
5,8,0,1045
5,9,0,1045
5,10,0,1045
5,11,0,1045
5,12,0,1045
5,13,0,1045
5,14,0,1045
5,15,0,1045
5,16,0,1045
5,17,0,1045
5,18,0,1045
5,19,0,1045
5,20,0,1045
5,21,0,1045
5,22,0,1045
5,23,0,1045
5,24,0,1045
5,25,0,1045
5,26,0,1045
5,27,0,1045
5,28,0,1045
5,29,0,1045
5,30,0,1045
5,31,0,1045
5,32,0,1045
5,33,0,1045
5,34,0,1045
5,35,0,1045
5,36,0,1045
5,37,0,1045
5,38,0,1045
5,39,0,1045
5,40,0,1045
5,41,0,1045
5,42,0,1045
5,43,0,1045
5,44,0,1045
5,45,0,1045
5,46,0,1045
5,47,0,1045
5,48,0,1045
5,49,0,1045
5,50,0,1045
5,51,0,1045
5,52,0,1045
5,53,0,1045
5,54,0,1045
5,55,0,1045
5,56,0,1045
5,57,0,1045
5,58,0,1045
5,59,0,1045
5,60,0,1045
5,61,0,1045
5,62,0,1045
5,63,0,1045
5,64,0,1045
5,65,0,1045
5,66,11,1045
5,67,11,1045
5,68,11,1045
5,69,11,1045
5,70,11,1045
5,71,11,1045
5,72,11,1045
5,73,11,1045
5,74,11,1045
5,75,11,1045
5,76,11,1045
5,77,11,1045
5,78,11,1045
5,79,11,1045
5,80,11,1045
5,81,11,1045
5,82,0,1045
5,83,0,1045
5,84,0,1045
5,85,0,1045
5,86,0,1045
5,87,0,1045
5,88,0,1045
5,89,0,1045
5,90,0,1045
5,91,0,1045
5,92,0,1045
5,93,0,1045
5,94,0,1045
5,95,0,1045
5,96,0,1045
6,1,0,1045
6,2,0,1045
6,3,0,1045
6,4,0,1045
6,5,0,1045
6,6,0,1045
6,7,0,1045
6,8,0,1045
6,9,0,1045
6,10,0,1045
6,11,0,1045
6,12,0,1045
6,13,0,1045
6,14,0,1045
6,15,0,1045
6,16,0,1045
6,17,0,1045
6,18,0,1045
6,19,0,1045
6,20,0,1045
6,21,0,1045
6,22,0,1045
6,23,0,1045
6,24,0,1045
6,25,0,1045
6,26,0,1045
6,27,0,1045
6,28,0,1045
6,29,0,1045
6,30,0,1045
6,31,0,1045
6,32,0,1045
6,33,0,1045
6,34,0,1045
6,35,0,1045
6,36,0,1045
6,37,0,1045
6,38,0,1045
6,39,0,1045
6,40,0,1045
6,41,0,1045
6,42,0,1045
6,43,0,1045
6,44,0,1045
6,45,0,1045
6,46,0,1045
6,47,0,1045
6,48,0,1045
6,49,0,1045
6,50,0,1045
6,51,0,1045
6,52,0,1045
6,53,0,1045
6,54,0,1045
6,55,0,1045
6,56,0,1045
6,57,0,1045
6,58,0,1045
6,59,0,1045
6,60,0,1045
6,61,0,1045
6,62,0,1045
6,63,0,1045
6,64,0,1045
6,65,0,1045
6,66,0,1045
6,67,0,1045
6,68,0,1045
6,69,0,1045
6,70,0,1045
6,71,0,1045
6,72,0,1045
6,73,0,1045
6,74,0,1045
6,75,0,1045
6,76,0,1045
6,77,0,1045
6,78,0,1045
6,79,0,1045
6,80,11,1045
6,81,11,1045
6,82,11,1045
6,83,11,1045
6,84,11,1045
6,85,11,1045
6,86,11,1045
6,87,11,1045
6,88,11,1045
6,89,11,1045
6,90,0,1045
6,91,0,1045
6,92,0,1045
6,93,0,1045
6,94,0,1045
6,95,0,1045
6,96,0,1045
7,1,0,1045
7,2,0,1045
7,3,0,1045
7,4,0,1045
7,5,0,1045
7,6,0,1045
7,7,0,1045
7,8,0,1045
7,9,0,1045
7,10,0,1045
7,11,0,1045
7,12,0,1045
7,13,0,1045
7,14,0,1045
7,15,0,1045
7,16,0,1045
7,17,0,1045
7,18,0,1045
7,19,0,1045
7,20,0,1045
7,21,0,1045
7,22,0,1045
7,23,0,1045
7,24,0,1045
7,25,0,1045
7,26,0,1045
7,27,0,1045
7,28,0,1045
7,29,0,1045
7,30,0,1045
7,31,0,1045
7,32,0,1045
7,33,0,1045
7,34,0,1045
7,35,0,1045
7,36,0,1045
7,37,0,1045
7,38,0,1045
7,39,0,1045
7,40,0,1045
