date,time,charging_power_kW,meter_id
1,1,0,1144
1,2,0,1144
1,3,0,1144
1,4,0,1144
1,5,0,1144
1,6,0,1144
1,7,0,1144
1,8,0,1144
1,9,0,1144
1,10,0,1144
1,11,0,1144
1,12,0,1144
1,13,0,1144
1,14,0,1144
1,15,0,1144
1,16,0,1144
1,17,0,1144
1,18,0,1144
1,19,0,1144
1,20,0,1144
1,21,0,1144
1,22,0,1144
1,23,0,1144
1,24,0,1144
1,25,0,1144
1,26,0,1144
1,27,0,1144
1,28,0,1144
1,29,0,1144
1,30,0,1144
1,31,0,1144
1,32,0,1144
1,33,0,1144
1,34,0,1144
1,35,0,1144
1,36,0,1144
1,37,0,1144
1,38,0,1144
1,39,0,1144
1,40,0,1144
1,41,0,1144
1,42,0,1144
1,43,0,1144
1,44,0,1144
1,45,0,1144
1,46,0,1144
1,47,0,1144
1,48,0,1144
1,49,0,1144
1,50,0,1144
1,51,0,1144
1,52,0,1144
1,53,0,1144
1,54,0,1144
1,55,0,1144
1,56,0,1144
1,57,0,1144
1,58,0,1144
1,59,0,1144
1,60,0,1144
1,61,0,1144
1,62,0,1144
1,63,0,1144
1,64,0,1144
1,65,0,1144
1,66,0,1144
1,67,0,1144
1,68,0,1144
1,69,0,1144
1,70,0,1144
1,71,0,1144
1,72,0,1144
1,73,0,1144
1,74,0,1144
1,75,0,1144
1,76,0,1144
1,77,0,1144
1,78,0,1144
1,79,0,1144
1,80,11,1144
1,81,11,1144
1,82,11,1144
1,83,0,1144
1,84,0,1144
1,85,0,1144
1,86,0,1144
1,87,0,1144
1,88,0,1144
1,89,0,1144
1,90,0,1144
1,91,0,1144
1,92,0,1144
1,93,0,1144
1,94,0,1144
1,95,0,1144
1,96,0,1144
2,1,0,1144
2,2,0,1144
2,3,0,1144
2,4,0,1144
2,5,0,1144
2,6,0,1144
2,7,0,1144
2,8,0,1144
2,9,0,1144
2,10,0,1144
2,11,0,1144
2,12,0,1144
2,13,0,1144
2,14,0,1144
2,15,0,1144
2,16,0,1144
2,17,0,1144
2,18,0,1144
2,19,0,1144
2,20,0,1144
2,21,0,1144
2,22,0,1144
2,23,0,1144
2,24,0,1144
2,25,0,1144
2,26,0,1144
2,27,0,1144
2,28,0,1144
2,29,0,1144
2,30,0,1144
2,31,0,1144
2,32,0,1144
2,33,0,1144
2,34,0,1144
2,35,0,1144
2,36,0,1144
2,37,0,1144
2,38,0,1144
2,39,0,1144
2,40,0,1144
2,41,0,1144
2,42,0,1144
2,43,0,1144
2,44,0,1144
2,45,0,1144
2,46,0,1144
2,47,0,1144
2,48,0,1144
2,49,0,1144
2,50,0,1144
2,51,0,1144
2,52,0,1144
2,53,0,1144
2,54,0,1144
2,55,0,1144
2,56,0,1144
2,57,0,1144
2,58,0,1144
2,59,0,1144
2,60,0,1144
2,61,0,1144
2,62,0,1144
2,63,0,1144
2,64,0,1144
2,65,0,1144
2,66,0,1144
2,67,0,1144
2,68,0,1144
2,69,0,1144
2,70,0,1144
2,71,0,1144
2,72,0,1144
2,73,11,1144
2,74,11,1144
2,75,11,1144
2,76,11,1144
2,77,11,1144
2,78,11,1144
2,79,0,1144
2,80,0,1144
2,81,0,1144
2,82,0,1144
2,83,0,1144
2,84,0,1144
2,85,0,1144
2,86,0,1144
2,87,0,1144
2,88,0,1144
2,89,0,1144
2,90,0,1144
2,91,0,1144
2,92,0,1144
2,93,0,1144
2,94,0,1144
2,95,0,1144
2,96,0,1144
3,1,0,1144
3,2,0,1144
3,3,0,1144
3,4,0,1144
3,5,0,1144
3,6,0,1144
3,7,0,1144
3,8,11,1144
3,9,11,1144
3,10,11,1144
3,11,11,1144
3,12,11,1144
3,13,11,1144
3,14,11,1144
3,15,11,1144
3,16,11,1144
3,17,11,1144
3,18,11,1144
3,19,0,1144
3,20,0,1144
3,21,0,1144
3,22,0,1144
3,23,0,1144
3,24,0,1144
3,25,0,1144
3,26,0,1144
3,27,0,1144
3,28,0,1144
3,29,0,1144
3,30,0,1144
3,31,0,1144
3,32,0,1144
3,33,0,1144
3,34,0,1144
3,35,0,1144
3,36,0,1144
3,37,0,1144
3,38,0,1144
3,39,0,1144
3,40,0,1144
3,41,0,1144
3,42,0,1144
3,43,0,1144
3,44,0,1144
3,45,0,1144
3,46,0,1144
3,47,0,1144
3,48,0,1144
3,49,0,1144
3,50,0,1144
3,51,0,1144
3,52,0,1144
3,53,0,1144
3,54,0,1144
3,55,0,1144
3,56,0,1144
3,57,0,1144
3,58,0,1144
3,59,0,1144
3,60,0,1144
3,61,0,1144
3,62,0,1144
3,63,0,1144
3,64,0,1144
3,65,0,1144
3,66,0,1144
3,67,0,1144
3,68,0,1144
3,69,0,1144
3,70,0,1144
3,71,0,1144
3,72,0,1144
3,73,0,1144
3,74,0,1144
3,75,0,1144
3,76,0,1144
3,77,0,1144
3,78,0,1144
3,79,0,1144
3,80,0,1144
3,81,0,1144
3,82,0,1144
3,83,0,1144
3,84,0,1144
3,85,0,1144
3,86,0,1144
3,87,0,1144
3,88,0,1144
3,89,0,1144
3,90,0,1144
3,91,0,1144
3,92,0,1144
3,93,0,1144
3,94,0,1144
3,95,0,1144
3,96,0,1144
4,1,0,1144
4,2,0,1144
4,3,0,1144
4,4,0,1144
4,5,0,1144
4,6,0,1144
4,7,0,1144
4,8,0,1144
4,9,0,1144
4,10,0,1144
4,11,0,1144
4,12,0,1144
4,13,0,1144
4,14,0,1144
4,15,0,1144
4,16,0,1144
4,17,0,1144
4,18,0,1144
4,19,0,1144
4,20,0,1144
4,21,0,1144
4,22,0,1144
4,23,0,1144
4,24,0,1144
4,25,0,1144
4,26,0,1144
4,27,0,1144
4,28,0,1144
4,29,0,1144
4,30,0,1144
4,31,0,1144
4,32,0,1144
4,33,0,1144
4,34,0,1144
4,35,0,1144
4,36,0,1144
4,37,0,1144
4,38,0,1144
4,39,0,1144
4,40,0,1144
4,41,0,1144
4,42,0,1144
4,43,0,1144
4,44,0,1144
4,45,0,1144
4,46,0,1144
4,47,0,1144
4,48,0,1144
4,49,0,1144
4,50,0,1144
4,51,0,1144
4,52,0,1144
4,53,0,1144
4,54,0,1144
4,55,0,1144
4,56,0,1144
4,57,0,1144
4,58,0,1144
4,59,0,1144
4,60,0,1144
4,61,0,1144
4,62,0,1144
4,63,0,1144
4,64,0,1144
4,65,0,1144
4,66,0,1144
4,67,0,1144
4,68,0,1144
4,69,0,1144
4,70,0,1144
4,71,0,1144
4,72,0,1144
4,73,0,1144
4,74,0,1144
4,75,0,1144
4,76,0,1144
4,77,0,1144
4,78,11,1144
4,79,11,1144
4,80,11,1144
4,81,11,1144
4,82,11,1144
4,83,11,1144
4,84,0,1144
4,85,0,1144
4,86,0,1144
4,87,0,1144
4,88,0,1144
4,89,0,1144
4,90,0,1144
4,91,0,1144
4,92,0,1144
4,93,0,1144
4,94,0,1144
4,95,0,1144
4,96,0,1144
5,1,0,1144
5,2,0,1144
5,3,0,1144
5,4,0,1144
5,5,0,1144
5,6,0,1144
5,7,0,1144
5,8,0,1144
5,9,0,1144
5,10,0,1144
5,11,0,1144
5,12,0,1144
5,13,0,1144
5,14,0,1144
5,15,0,1144
5,16,0,1144
5,17,0,1144
5,18,0,1144
5,19,0,1144
5,20,0,1144
5,21,0,1144
5,22,0,1144
5,23,0,1144
5,24,0,1144
5,25,0,1144
5,26,0,1144
5,27,0,1144
5,28,0,1144
5,29,0,1144
5,30,0,1144
5,31,0,1144
5,32,0,1144
5,33,0,1144
5,34,0,1144
5,35,0,1144
5,36,0,1144
5,37,0,1144
5,38,0,1144
5,39,0,1144
5,40,0,1144
5,41,0,1144
5,42,0,1144
5,43,0,1144
5,44,0,1144
5,45,0,1144
5,46,0,1144
5,47,0,1144
5,48,0,1144
5,49,0,1144
5,50,0,1144
5,51,0,1144
5,52,0,1144
5,53,0,1144
5,54,0,1144
5,55,0,1144
5,56,0,1144
5,57,0,1144
5,58,0,1144
5,59,0,1144
5,60,0,1144
5,61,0,1144
5,62,0,1144
5,63,0,1144
5,64,0,1144
5,65,0,1144
5,66,0,1144
5,67,0,1144
5,68,0,1144
5,69,0,1144
5,70,0,1144
5,71,0,1144
5,72,0,1144
5,73,0,1144
5,74,0,1144
5,75,0,1144
5,76,0,1144
