date,time,charging_power_kW,meter_id
1,1,0,1136
1,2,0,1136
1,3,0,1136
1,4,0,1136
1,5,0,1136
1,6,0,1136
1,7,0,1136
1,8,0,1136
1,9,0,1136
1,10,0,1136
1,11,0,1136
1,12,0,1136
1,13,0,1136
1,14,0,1136
1,15,0,1136
1,16,0,1136
1,17,0,1136
1,18,0,1136
1,19,0,1136
1,20,0,1136
1,21,0,1136
1,22,0,1136
1,23,0,1136
1,24,0,1136
1,25,0,1136
1,26,0,1136
1,27,0,1136
1,28,0,1136
1,29,0,1136
1,30,0,1136
1,31,0,1136
1,32,0,1136
1,33,0,1136
1,34,0,1136
1,35,0,1136
1,36,0,1136
1,37,0,1136
1,38,0,1136
1,39,0,1136
1,40,0,1136
1,41,0,1136
1,42,0,1136
1,43,0,1136
1,44,0,1136
1,45,0,1136
1,46,0,1136
1,47,0,1136
1,48,0,1136
1,49,0,1136
1,50,0,1136
1,51,0,1136
1,52,0,1136
1,53,0,1136
1,54,0,1136
1,55,0,1136
1,56,0,1136
1,57,0,1136
1,58,0,1136
1,59,0,1136
1,60,0,1136
1,61,0,1136
1,62,0,1136
1,63,0,1136
1,64,0,1136
1,65,0,1136
1,66,0,1136
1,67,0,1136
1,68,0,1136
1,69,0,1136
1,70,0,1136
1,71,0,1136
1,72,0,1136
1,73,0,1136
1,74,0,1136
1,75,11,1136
1,76,11,1136
1,77,11,1136
1,78,11,1136
1,79,11,1136
1,80,11,1136
1,81,0,1136
1,82,0,1136
1,83,0,1136
1,84,0,1136
1,85,0,1136
1,86,0,1136
1,87,0,1136
1,88,0,1136
1,89,0,1136
1,90,0,1136
1,91,0,1136
1,92,0,1136
1,93,0,1136
1,94,0,1136
1,95,0,1136
1,96,0,1136
2,1,0,1136
2,2,0,1136
2,3,0,1136
2,4,0,1136
2,5,0,1136
2,6,0,1136
2,7,0,1136
2,8,0,1136
2,9,0,1136
2,10,0,1136
2,11,0,1136
2,12,0,1136
2,13,0,1136
2,14,0,1136
2,15,0,1136
2,16,0,1136
2,17,0,1136
2,18,0,1136
2,19,0,1136
2,20,0,1136
2,21,0,1136
2,22,0,1136
2,23,0,1136
2,24,0,1136
2,25,0,1136
2,26,0,1136
2,27,0,1136
2,28,0,1136
2,29,0,1136
2,30,0,1136
2,31,0,1136
2,32,0,1136
2,33,0,1136
2,34,0,1136
2,35,0,1136
2,36,0,1136
2,37,0,1136
2,38,0,1136
2,39,0,1136
2,40,0,1136
2,41,0,1136
2,42,0,1136
2,43,0,1136
2,44,0,1136
2,45,0,1136
2,46,0,1136
2,47,0,1136
2,48,0,1136
2,49,0,1136
2,50,0,1136
2,51,0,1136
2,52,0,1136
2,53,0,1136
2,54,0,1136
2,55,0,1136
2,56,0,1136
2,57,0,1136
2,58,0,1136
2,59,0,1136
2,60,0,1136
2,61,0,1136
2,62,0,1136
2,63,0,1136
2,64,0,1136
2,65,0,1136
2,66,0,1136
2,67,0,1136
2,68,0,1136
2,69,0,1136
2,70,0,1136
2,71,0,1136
2,72,0,1136
2,73,0,1136
2,74,0,1136
2,75,0,1136
2,76,0,1136
2,77,0,1136
2,78,0,1136
2,79,0,1136
2,80,0,1136
2,81,0,1136
2,82,0,1136
2,83,0,1136
2,84,0,1136
2,85,0,1136
2,86,0,1136
2,87,11,1136
2,88,11,1136
2,89,11,1136
2,90,0,1136
2,91,0,1136
2,92,0,1136
2,93,0,1136
2,94,0,1136
2,95,0,1136
2,96,0,1136
3,1,0,1136
3,2,11,1136
3,3,11,1136
3,4,11,1136
3,5,11,1136
3,6,11,1136
3,7,11,1136
3,8,11,1136
3,9,11,1136
3,10,11,1136
3,11,11,1136
3,12,11,1136
3,13,11,1136
3,14,11,1136
3,15,11,1136
3,16,0,1136
3,17,0,1136
3,18,0,1136
3,19,0,1136
3,20,0,1136
3,21,0,1136
3,22,0,1136
3,23,0,1136
3,24,0,1136
3,25,0,1136
3,26,0,1136
3,27,0,1136
3,28,0,1136
3,29,0,1136
3,30,0,1136
3,31,0,1136
3,32,0,1136
3,33,0,1136
3,34,0,1136
3,35,0,1136
3,36,0,1136
3,37,0,1136
3,38,0,1136
3,39,0,1136
3,40,0,1136
3,41,0,1136
3,42,0,1136
3,43,0,1136
3,44,0,1136
3,45,0,1136
3,46,0,1136
3,47,0,1136
3,48,0,1136
3,49,0,1136
3,50,0,1136
3,51,0,1136
3,52,0,1136
3,53,0,1136
3,54,0,1136
3,55,0,1136
3,56,0,1136
3,57,0,1136
3,58,0,1136
3,59,0,1136
3,60,0,1136
3,61,0,1136
3,62,0,1136
3,63,0,1136
3,64,0,1136
3,65,0,1136
3,66,0,1136
3,67,0,1136
3,68,0,1136
3,69,0,1136
3,70,0,1136
3,71,0,1136
3,72,0,1136
3,73,0,1136
3,74,0,1136
3,75,0,1136
3,76,0,1136
3,77,0,1136
3,78,0,1136
3,79,0,1136
3,80,0,1136
3,81,0,1136
3,82,0,1136
3,83,0,1136
3,84,0,1136
3,85,0,1136
3,86,0,1136
3,87,0,1136
3,88,0,1136
3,89,0,1136
3,90,0,1136
3,91,0,1136
3,92,0,1136
3,93,0,1136
3,94,0,1136
3,95,0,1136
3,96,0,1136
4,1,0,1136
4,2,0,1136
4,3,0,1136
4,4,0,1136
4,5,0,1136
4,6,0,1136
4,7,0,1136
4,8,0,1136
4,9,0,1136
4,10,0,1136
4,11,0,1136
4,12,0,1136
4,13,0,1136
4,14,0,1136
4,15,0,1136
4,16,0,1136
4,17,0,1136
4,18,0,1136
4,19,0,1136
4,20,0,1136
4,21,0,1136
4,22,0,1136
4,23,0,1136
4,24,0,1136
4,25,0,1136
4,26,0,1136
4,27,0,1136
4,28,0,1136
4,29,0,1136
4,30,0,1136
4,31,0,1136
4,32,0,1136
4,33,0,1136
4,34,0,1136
4,35,0,1136
4,36,0,1136
4,37,0,1136
4,38,0,1136
4,39,0,1136
4,40,0,1136
4,41,0,1136
4,42,0,1136
4,43,0,1136
4,44,0,1136
4,45,0,1136
4,46,0,1136
4,47,0,1136
4,48,0,1136
4,49,0,1136
4,50,0,1136
4,51,0,1136
4,52,0,1136
4,53,0,1136
4,54,0,1136
4,55,0,1136
4,56,0,1136
4,57,0,1136
4,58,0,1136
4,59,0,1136
4,60,0,1136
4,61,0,1136
4,62,0,1136
4,63,0,1136
4,64,0,1136
4,65,0,1136
4,66,0,1136
4,67,0,1136
4,68,0,1136
4,69,0,1136
4,70,0,1136
4,71,0,1136
4,72,0,1136
4,73,0,1136
4,74,0,1136
4,75,0,1136
4,76,11,1136
4,77,11,1136
4,78,0,1136
4,79,0,1136
4,80,0,1136
4,81,0,1136
4,82,0,1136
4,83,0,1136
4,84,0,1136
4,85,0,1136
4,86,0,1136
4,87,0,1136
4,88,0,1136
4,89,0,1136
4,90,0,1136
4,91,0,1136
4,92,0,1136
4,93,0,1136
4,94,0,1136
4,95,0,1136
4,96,0,1136
5,1,0,1136
5,2,0,1136
5,3,0,1136
5,4,0,1136
5,5,0,1136
5,6,0,1136
5,7,0,1136
5,8,0,1136
5,9,0,1136
5,10,0,1136
5,11,0,1136
5,12,0,1136
5,13,0,1136
5,14,0,1136
5,15,0,1136
5,16,0,1136
5,17,0,1136
5,18,0,1136
5,19,0,1136
5,20,0,1136
5,21,0,1136
5,22,0,1136
5,23,0,1136
5,24,0,1136
5,25,0,1136
5,26,0,1136
5,27,0,1136
5,28,0,1136
5,29,0,1136
5,30,0,1136
5,31,0,1136
5,32,0,1136
5,33,0,1136
5,34,0,1136
5,35,0,1136
5,36,11,1136
5,37,11,1136
5,38,0,1136
5,39,0,1136
5,40,0,1136
5,41,0,1136
5,42,0,1136
5,43,0,1136
5,44,0,1136
5,45,0,1136
5,46,0,1136
5,47,0,1136
5,48,0,1136
5,49,0,1136
5,50,0,1136
5,51,0,1136
5,52,0,1136
5,53,0,1136
5,54,0,1136
5,55,0,1136
5,56,0,1136
5,57,0,1136
5,58,0,1136
5,59,0,1136
5,60,0,1136
5,61,0,1136
5,62,0,1136
5,63,0,1136
5,64,0,1136
5,65,0,1136
5,66,0,1136
5,67,0,1136
5,68,0,1136
5,69,0,1136
5,70,0,1136
5,71,0,1136
5,72,0,1136
5,73,0,1136
5,74,0,1136
5,75,0,1136
5,76,0,1136
5,77,0,1136
5,78,0,1136
5,79,0,1136
5,80,0,1136
5,81,0,1136
5,82,0,1136
5,83,0,1136
5,84,0,1136
5,85,0,1136
5,86,0,1136
5,87,0,1136
5,88,0,1136
5,89,0,1136
5,90,0,1136
5,91,0,1136
5,92,0,1136
5,93,0,1136
5,94,0,1136
5,95,0,1136
5,96,0,1136
6,1,0,1136
6,2,0,1136
6,3,0,1136
6,4,0,1136
6,5,0,1136
6,6,0,1136
6,7,0,1136
6,8,0,1136
6,9,0,1136
6,10,0,1136
6,11,0,1136
6,12,0,1136
6,13,0,1136
6,14,0,1136
6,15,0,1136
6,16,0,1136
6,17,0,1136
6,18,0,1136
6,19,0,1136
6,20,0,1136
6,21,0,1136
6,22,0,1136
6,23,0,1136
6,24,0,1136
6,25,0,1136
6,26,0,1136
6,27,0,1136
6,28,0,1136
6,29,0,1136
6,30,0,1136
6,31,0,1136
6,32,0,1136
6,33,0,1136
6,34,0,1136
6,35,0,1136
6,36,0,1136
6,37,0,1136
6,38,0,1136
6,39,0,1136
6,40,0,1136
6,41,0,1136
6,42,0,1136
6,43,0,1136
6,44,0,1136
6,45,0,1136
6,46,0,1136
6,47,0,1136
6,48,0,1136
6,49,0,1136
6,50,0,1136
6,51,0,1136
6,52,11,1136
6,53,11,1136
6,54,11,1136
6,55,11,1136
6,56,11,1136
6,57,11,1136
6,58,11,1136
6,59,11,1136
6,60,11,1136
6,61,11,1136
6,62,11,1136
6,63,11,1136
6,64,11,1136
6,65,11,1136
6,66,0,1136
6,67,0,1136
6,68,0,1136
6,69,0,1136
6,70,0,1136
6,71,0,1136
6,72,0,1136
6,73,0,1136
6,74,0,1136
6,75,0,1136
6,76,0,1136
6,77,0,1136
6,78,0,1136
6,79,0,1136
6,80,0,1136
6,81,0,1136
6,82,0,1136
6,83,0,1136
6,84,0,1136
6,85,0,1136
6,86,0,1136
6,87,0,1136
6,88,0,1136
6,89,0,1136
6,90,0,1136
6,91,0,1136
6,92,0,1136
6,93,0,1136
